player_id,handle,league,recent_match_result,latest_news,nationality,past_teams,current_region,previous_regions,clutch_factor,role_versatility,roles,acs,kd_ratio,assist_score,map_awareness,team_survival_trade_efficiency,adr,agent_specialization
107691402148031768,Nariel,vct-international,"[{""date"": ""2024/04/0511:50 am"", ""title"": ""GC 24 EMEA: Contenders S1Playoffs \u22c5LR1"", ""url"": ""https://www.vlr.gg/324559/odd-1-out-vs-snoozers-game-changers-2024-emea-contenders-series-1-lr1""}, {""date"": ""2024/03/3112:25 pm"", ""title"": ""GC 24 EMEA: Contenders S1Group Stage \u22c5LBF (A)"", ""url"": ""https://www.vlr.gg/324055/snoozers-vs-mix-peek-game-changers-2024-emea-contenders-series-1-lbf-a""}, {""date"": ""2024/03/319:00 am"", ""title"": ""GC 24 EMEA: Contenders S1Group Stage \u22c5LR2 (A)"", ""url"": ""https://www.vlr.gg/324052/snoozers-vs-madwolves-game-changers-2024-emea-contenders-series-1-lr2-a""}, {""date"": ""2024/03/3012:30 pm"", ""title"": ""GC 24 EMEA: Contenders S1Group Stage \u22c5UBSF (A)"", ""url"": ""https://www.vlr.gg/324048/snoozers-vs-incognito-gc-game-changers-2024-emea-contenders-series-1-ubsf-a""}, {""date"": ""2024/03/3010:00 am"", ""title"": ""GC 24 EMEA: Contenders S1Group Stage \u22c5UBQF (A)"", ""url"": ""https://www.vlr.gg/324045/snoozers-vs-celestials-game-changers-2024-emea-contenders-series-1-ubq-a""}]","[{""title"": ""Sentinels, G2 Gozen, Sengoku Gaming - News Almost Missed March 11"", ""time"": ""2023/03/11"", ""url"": ""https://www.vlr.gg/184717/sentinels-g2-gozen-sengoku-gaming-news-almost-missed-march-11""}]",TURKEY,"[{""team_name"": ""BLAZE"", ""period"": """"}, {""team_name"": ""Evoza GC"", ""period"": """"}, {""team_name"": ""UNtapped"", ""period"": ""March 2023 \u2013 July 2023""}, {""team_name"": ""BBL Queens"", ""period"": ""left in March 2022""}, {""team_name"": ""Team Singularity Female"", ""period"": ""left in December 2021""}, {""team_name"": ""STELLAR"", ""period"": """"}, {""team_name"": ""Oxxgen Esports"", ""period"": ""left in July 2021""}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",276.0,1.8,0.595,0.26,0.74,177.5,"{""jett"": 941, ""skye"": 417, ""breach"": 411, ""sage"": 304, ""kayo"": 303, ""raze"": 256, ""killjoy"": 171, ""phoenix"": 82, ""reyna"": 63, ""fade"": 22, ""brimstone"": 19}"
107282725037023345,liyan,vct-international,"[{""date"": ""2023/10/1612:00 pm"", ""title"": ""GC EMEA: Contenders S3Playoffs \u22c5LBF"", ""url"": ""https://www.vlr.gg/279792/cardboard-rex-vs-howl-moonlight-game-changers-emea-contenders-series-3-playoffs-lbf""}, {""date"": ""2023/10/1512:00 pm"", ""title"": ""GC EMEA: Contenders S3Playoffs \u22c5LR7"", ""url"": ""https://www.vlr.gg/279791/fokus-sakura-vs-howl-moonlight-game-changers-emea-contenders-series-3-playoffs-lr7""}, {""date"": ""2023/10/159:00 am"", ""title"": ""GC EMEA: Contenders S3Playoffs \u22c5LR6"", ""url"": ""https://www.vlr.gg/279789/howl-moonlight-vs-gamax-lite-game-changers-emea-contenders-series-3-playoffs-lr6""}, {""date"": ""2023/10/149:00 am"", ""title"": ""GC EMEA: Contenders S3Playoffs \u22c5UBSF"", ""url"": ""https://www.vlr.gg/279760/howl-moonlight-vs-cardboard-rex-game-changers-emea-contenders-series-3-playoffs-ubsf""}, {""date"": ""2023/10/1212:00 pm"", ""title"": ""GC EMEA: Contenders S3Playoffs \u22c5UBQF"", ""url"": ""https://www.vlr.gg/279756/eternal-fire-valkyries-vs-howl-moonlight-game-changers-emea-contenders-series-3-playoffs-ubqf""}]",,TURKEY,"[{""team_name"": ""HOWL Moonlight"", ""period"": ""left in December 2023""}, {""team_name"": ""FUT Female"", ""period"": ""Inactive from August 2023""}, {""team_name"": ""Fire Flux Fierce"", ""period"": ""left in October 2022""}, {""team_name"": ""BratZ"", ""period"": """"}, {""team_name"": ""Toxic WW3"", ""period"": """"}]",EMEA,"[""EMEA""]",0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",227.1,1.31,0.64,0.09,0.78,147.9,"{""killjoy"": 809, ""viper"": 773, ""cypher"": 459, ""sova"": 489, ""astra"": 428, ""omen"": 152, ""skye"": 167, ""sage"": 161, ""fade"": 125, ""breach"": 115, ""harbor"": 19}"
107025878804855665,rayka,vct-international,"[{""date"": ""2023/07/279:00 am"", ""title"": ""GC '23 Stage II: EMEAPlayoffs \u22c5LR2"", ""url"": ""https://www.vlr.gg/244952/bbl-queens-vs-fut-female-game-changers-2023-stage-ii-emea-playoffs-lr2""}, {""date"": ""2023/07/2612:00 pm"", ""title"": ""GC '23 Stage II: EMEAPlayoffs \u22c5SF"", ""url"": ""https://www.vlr.gg/244947/bbl-queens-vs-g2-gozen-game-changers-2023-stage-ii-emea-playoffs-sf""}, {""date"": ""2023/07/189:00 am"", ""title"": ""GC '23 Stage II: EMEAGroup Stage \u22c5R7"", ""url"": ""https://www.vlr.gg/235440/bbl-queens-vs-acend-rising-game-changers-2023-series-ii-emea-groups-r7""}, {""date"": ""2023/07/179:00 am"", ""title"": ""GC '23 Stage II: EMEAGroup Stage \u22c5R6"", ""url"": ""https://www.vlr.gg/235436/bbl-queens-vs-guild-gc-game-changers-2023-series-ii-emea-groups-r6""}, {""date"": ""2023/07/119:00 am"", ""title"": ""GC '23 Stage II: EMEAGroup Stage \u22c5R5"", ""url"": ""https://www.vlr.gg/235431/bbl-queens-vs-rebels-velvet-game-changers-2023-series-ii-emea-groups-r5""}]",,TURKEY,"[{""team_name"": ""BBL Queens"", ""period"": ""Inactive from September 2023""}, {""team_name"": ""Fire Flux Fierce"", ""period"": ""April 2022 \u2013 October 2022""}, {""team_name"": ""TFT DEMONZ"", ""period"": """"}, {""team_name"": ""Valstars Gaming Female"", ""period"": ""joined in September 2021""}, {""team_name"": ""RARE Valkyries"", ""period"": """"}]",EMEA,"[""EMEA""]",0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",268.3,1.37,0.675,0.19,0.82,169.7,"{""jett"": 981, ""raze"": 817, ""killjoy"": 745, ""skye"": 498, ""sova"": 298, ""cypher"": 291, ""kayo"": 80, ""neon"": 61, ""chamber"": 56, ""astra"": 51, ""sage"": 48, ""omen"": 39, ""viper"": 37, ""reyna"": 22}"
109795063140126742,Carpe,vct-international,"[{""date"": ""2022/07/2111:50 pm"", ""title"": ""TEC Challenger Series 8Qualifier 1 \u22c5WQ"", ""url"": ""https://www.vlr.gg/120683/qqq-vs-team-punished-the-esports-club-challenger-series-8-qualifier-1-wq""}, {""date"": ""2022/07/147:30 am"", ""title"": ""TEC Challenger Series 8Qualifier 1 \u22c5QF"", ""url"": ""https://www.vlr.gg/115887/lethal-esports-vs-qqq-the-esports-club-challenger-series-8-qualifier-1-qf""}, {""date"": ""2022/04/183:30 am"", ""title"": ""WD Black Cup: S3Qualifiers \u22c5SF"", ""url"": ""https://www.vlr.gg/90295/reckoning-esports-vs-team-valor-wd-black-cup-season-3-sf""}, {""date"": ""2022/04/173:35 am"", ""title"": ""WD Black Cup: S3Qualifiers \u22c5QF"", ""url"": ""https://www.vlr.gg/90034/medal-esports-vs-team-valor-wd-black-cup-season-3-qf""}]",,INDIA,"[{""team_name"": ""QQQ"", ""period"": """"}, {""team_name"": ""Team Valor"", ""period"": """"}]",INTL,"[""INTL""]",0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",206.0,1.0,0.565,0.11,0.7,117.2,"{""sova"": 101, ""omen"": 23, ""brimstone"": 21, ""chamber"": 19}"
107282729940754554,schnellAE,vct-international,,,,,EMEA,"[""EMEA""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
111929218342486421,Shinichiro,vct-international,"[{""date"": ""2024/03/1111:00 am"", ""title"": ""VCL 24 MENA Resilience: Split 1GCC and Iraq \u22c5R13"", ""url"": ""https://www.vlr.gg/305369/team-falcons-vs-fraggerz-challengers-league-2024-mena-resilience-split-1-gcc-and-iraq-r13""}, {""date"": ""2022/04/3011:00 am"", ""title"": ""Regional League MENA: Resillience - S2GCC/Iraq Qualifier \u22c5SF"", ""url"": ""https://www.vlr.gg/97299/mythoclast-vs-triple-valorant-regional-league-mena-resilience-stage-2-gcc-iraq-qualifier-sf""}, {""date"": ""2022/04/2912:00 pm"", ""title"": ""Regional League MENA: Resillience - S2GCC/Iraq Qualifier \u22c5QF"", ""url"": ""https://www.vlr.gg/97296/mythoclast-vs-archnemesis-valorant-regional-league-mena-resilience-stage-2-gcc-iraq-qualifier""}]",,UNITED ARAB EMIRATES,,,,0.0,3,"[""Duelist"", ""Sentinel"", ""Controller""]",278.3,1.55,0.475,0.2,0.75,176.2,"{""chamber"": 63, ""neon"": 22, ""cypher"": 22, ""viper"": 20}"
106116558553786011,Sutecas,vct-international,"[{""date"": ""2024/01/211:00 pm"", ""title"": ""VCL 24 Brazil: Split 1Open Qualifier #2 \u22c5Ro32"", ""url"": ""https://www.vlr.gg/295370/carecas-e-calvos-vs-saideira-esports-gamers-club-challengers-league-2024-brazil-split-1-open-qua""}, {""date"": ""2024/01/181:00 pm"", ""title"": ""VCL 24 Brazil: Split 1Open Qualifier #1 \u22c5QF"", ""url"": ""https://www.vlr.gg/295359/carecas-e-calvos-vs-tropa-do-avan-o-gamers-club-challengers-league-2024-brazil-split-1-open-qual""}, {""date"": ""2024/01/173:00 pm"", ""title"": ""VCL 24 Brazil: Split 1Open Qualifier #1 \u22c5Ro16"", ""url"": ""https://www.vlr.gg/295352/carecas-e-calvos-vs-papo-de-agustinho-gamers-club-challengers-league-2024-brazil-split-1-open-qu""}, {""date"": ""2024/01/171:00 pm"", ""title"": ""VCL 24 Brazil: Split 1Open Qualifier #1 \u22c5Ro32"", ""url"": ""https://www.vlr.gg/295338/carecas-e-calvos-vs-tourette-gamers-club-challengers-league-2024-brazil-split-1-open-qualifier""}, {""date"": ""2023/03/025:00 pm"", ""title"": ""Aorus League BR #6Elimination (B)"", ""url"": ""https://www.vlr.gg/180674/os-ponta-firme-vs-mix-aorus-league-brazil-6-elimination-b""}]","[{""title"": ""Crazy Raccoon, Funplus Phoenix, OpTic Gaming - News Almost Missed April 8"", ""time"": ""2022/04/08"", ""url"": ""https://www.vlr.gg/85278/crazy-raccoon-funplus-phoenix-optic-gaming-news-almost-missed-april-8""}, {""title"": ""Team Vikings part with roster"", ""time"": ""2021/12/24"", ""url"": ""https://www.vlr.gg/61107/team-vikings-part-with-roster""}]",BRAZIL,"[{""team_name"": ""os ponta firme"", ""period"": """"}, {""team_name"": ""Rumble"", ""period"": """"}, {""team_name"": ""ODDIK"", ""period"": ""February 2022 \u2013 April 2022""}, {""team_name"": ""Trein\u00e3o do Fra"", ""period"": """"}, {""team_name"": ""Team Vikings"", ""period"": ""December 2020 \u2013 June 2022""}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",255.9,1.34,0.665,0.12,0.8,160.7,"{""omen"": 1623, ""astra"": 731, ""viper"": 574, ""breach"": 222, ""kayo"": 212, ""brimstone"": 208, ""reyna"": 149, ""cypher"": 93, ""killjoy"": 79, ""harbor"": 40}"
106729729551431570,acApp,vct-international,"[{""date"": ""2021/08/163:00 am"", ""title"": ""VCT SEA S3: Challengers PlayoffsGroup Stage \u22c5Group D"", ""url"": ""https://www.vlr.gg/29763/uwu-vs-oasis-gaming-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d""}, {""date"": ""2021/08/1411:35 pm"", ""title"": ""VCT SEA S3: Challengers PlayoffsGroup Stage \u22c5Group D"", ""url"": ""https://www.vlr.gg/29755/uwu-vs-cerberus-esports-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d""}, {""date"": ""2021/08/138:00 pm"", ""title"": ""VCT SEA S3: Challengers PlayoffsGroup Stage \u22c5Group D"", ""url"": ""https://www.vlr.gg/29747/uwu-vs-alter-ego-champions-tour-sea-stage-3-challengers-playoffs-group-stage-group-d""}]","[{""title"": ""Built By Gamers, Bren Esports, ZETA DIVISION Women - News Almost Missed August 6"", ""time"": ""2022/08/06"", ""url"": ""https://www.vlr.gg/125879/built-by-gamers-bren-esports-zeta-division-women-news-almost-missed-august-6""}]",MALAYSIA,"[{""team_name"": ""Nigma Galaxy"", ""period"": ""November 2021 \u2013 August 2022""}, {""team_name"": ""UwU"", ""period"": """"}]",,,0.0,2,"[""Sentinel"", ""Controller""]",179.0,1.0,0.595,0.05,0.81,111.5,"{""killjoy"": 80, ""brimstone"": 42}"
107875214459902083,nabbsky,vct-international,"[{""date"": ""2023/11/122:55 am"", ""title"": ""VAL ID CONNEXT '23Roster Hunt"", ""url"": ""https://www.vlr.gg/285799/paper-rex-vs-connext-roster-hunt-valorant-indonesia-connext-2023-roster-hunt""}, {""date"": ""2023/10/1411:00 pm"", ""title"": ""GC '23 APAC: EliteGF"", ""url"": ""https://www.vlr.gg/270707/team-smg-gc-vs-rrq-kaguya-game-changers-2023-asia-pacific-elite-main-event-gf""}, {""date"": ""2023/10/142:30 am"", ""title"": ""GC '23 APAC: EliteLF"", ""url"": ""https://www.vlr.gg/270706/full-sense-sapphire-vs-rrq-kaguya-game-changers-2023-asia-pacific-elite-main-event-lf""}, {""date"": ""2023/10/1311:00 pm"", ""title"": ""GC '23 APAC: EliteLR3"", ""url"": ""https://www.vlr.gg/270705/rrq-kaguya-vs-scythe-nwj-game-changers-2023-asia-pacific-elite-main-event-lr3""}, {""date"": ""2023/10/134:55 am"", ""title"": ""GC '23 APAC: EliteLR2"", ""url"": ""https://www.vlr.gg/270702/rrq-kaguya-vs-nyx-kyosei-game-changers-2023-asia-pacific-elite-main-event-lr2""}]",,INDONESIA,"[{""team_name"": ""RRQ Kaguya"", ""period"": ""January 2023 \u2013 October 2023""}, {""team_name"": ""Alter Ego Celeste"", ""period"": ""left in January 2023""}, {""team_name"": ""Virago"", ""period"": """"}]",SEA,"[""SEA""]",0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",246.0,1.41,0.765,0.16,0.78,149.7,"{""killjoy"": 1165, ""fade"": 556, ""chamber"": 486, ""cypher"": 417, ""viper"": 400, ""brimstone"": 216, ""kayo"": 187, ""skye"": 95, ""raze"": 32, ""omen"": 23, ""astra"": 16}"
108577424962362810,azury,vct-international,"[{""date"": ""2024/10/1110:00 am"", ""title"": ""POKAL 2024Group Stage \u22c5W2"", ""url"": ""https://www.vlr.gg/412511/eintracht-frankfurt-vs-bubatzbuben-the-pokal-2024-group-stage-w2""}, {""date"": ""2024/07/069:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Playoffs \u22c5GF"", ""url"": ""https://www.vlr.gg/363294/bar-a-esports-vs-ucam-esports-club-challengers-league-2024-spain-rising-split-2-playoffs-gf""}, {""date"": ""2024/07/019:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Playoffs \u22c5SF"", ""url"": ""https://www.vlr.gg/363292/ucam-esports-club-vs-ramboot-club-challengers-league-2024-spain-rising-split-2-playoffs-sf""}, {""date"": ""2024/06/1712:00 pm"", ""title"": ""VCL 24 ES Rising: Split 2Regular Season \u22c5R14"", ""url"": ""https://www.vlr.gg/346111/bar-a-esports-vs-ucam-esports-club-challengers-league-2024-spain-rising-split-2-regular-season-r""}, {""date"": ""2024/06/1611:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Regular Season \u22c5R13"", ""url"": ""https://www.vlr.gg/346107/ucam-esports-club-vs-five-media-clan-challengers-league-2024-spain-rising-split-2-regular-season""}]",,GERMANY,"[{""team_name"": ""UCAM Esports Club"", ""period"": ""April 2024 \u2013 July 2024""}, {""team_name"": ""FOKUS"", ""period"": ""January 2024 \u2013 March 2024""}, {""team_name"": ""CGN Esports"", ""period"": ""September 2022 \u2013 January 2024""}, {""team_name"": ""RIZON"", ""period"": ""Inactive from July 2022""}, {""team_name"": ""frog munchers"", ""period"": """"}, {""team_name"": ""Mixery"", ""period"": ""left in January 2021""}, {""team_name"": ""Ovation eSports"", ""period"": ""left in March 2021""}, {""team_name"": ""eXiLe eSports"", ""period"": """"}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",244.0,1.57,0.665,0.21,0.93,144.5,"{""viper"": 1711, ""killjoy"": 1601, ""omen"": 539, ""cypher"": 481, ""chamber"": 414, ""skye"": 280, ""sova"": 151, ""sage"": 108, ""breach"": 98, ""brimstone"": 72, ""reyna"": 57}"
107760829603527027,Primmie,vct-international,"[{""date"": ""2024/10/1810:35 pm"", ""title"": ""Red Bull HG #5APAC Play-ins \u22c5G1"", ""url"": ""https://www.vlr.gg/414231/talon-esports-vs-rex-regum-qeon-red-bull-home-ground-5-g1""}, {""date"": ""2024/08/091:00 am"", ""title"": ""VCT 2024: ChampionsGroup Stage \u22c5Elim (C)"", ""url"": ""https://www.vlr.gg/378671/talon-esports-vs-team-vitality-valorant-champions-2024-elim-c""}, {""date"": ""2024/08/031:00 am"", ""title"": ""VCT 2024: ChampionsGroup Stage \u22c5Opening (C)"", ""url"": ""https://www.vlr.gg/378667/leviat-n-vs-talon-esports-valorant-champions-2024-opening-c""}, {""date"": ""2024/07/144:15 am"", ""title"": ""VCT 24: PAC Stage 2Playoffs \u22c5LR1"", ""url"": ""https://www.vlr.gg/365322/paper-rex-vs-talon-esports-champions-tour-2024-pacific-stage-2-lr1""}, {""date"": ""2024/07/133:05 am"", ""title"": ""VCT 24: PAC Stage 2Playoffs \u22c5UBSF"", ""url"": ""https://www.vlr.gg/365319/drx-vs-talon-esports-champions-tour-2024-pacific-stage-2-ubsf""}]","[{""title"": ""Talon Esports add primmie"", ""time"": ""2024/07/09"", ""url"": ""https://www.vlr.gg/372003/talon-esports-add-primmie""}]",THAILAND,"[{""team_name"": ""gollum666"", ""period"": """"}, {""team_name"": ""XGODNUMBERONE"", ""period"": """"}, {""team_name"": ""FW Esports"", ""period"": """"}]",INTL,"[""INTL""]",0.0,3,"[""Duelist"", ""Sentinel"", ""Controller""]",312.0,1.69,0.675,0.25,0.85,214.5,"{""jett"": 137, ""killjoy"": 80, ""cypher"": 60, ""omen"": 52, ""yoru"": 44, ""clove"": 43, ""sage"": 21, ""raze"": 21, ""iso"": 17, ""neon"": 16}"
107025878167911270,xecriona,vct-international,"[{""date"": ""2022/04/2612:00 pm"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R6"", ""url"": ""https://www.vlr.gg/95096/nomads-vs-karma-game-changers-emea-series-ii-r6""}, {""date"": ""2022/04/2610:30 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R5"", ""url"": ""https://www.vlr.gg/94673/istanbul-wildcats-female-vs-nomads-game-changers-emea-series-ii-r5""}, {""date"": ""2022/04/269:00 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R4"", ""url"": ""https://www.vlr.gg/94603/nomads-vs-brosskiez-female-game-changers-emea-series-ii-r4""}, {""date"": ""2022/04/2512:00 pm"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R3"", ""url"": ""https://www.vlr.gg/94566/nomads-vs-illusion-game-changers-emea-series-ii-r3""}, {""date"": ""2022/04/2510:30 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R2"", ""url"": ""https://www.vlr.gg/94499/rix-gg-lightning-vs-nomads-game-changers-emea-series-ii-r2""}]","[{""title"": ""XSET, SuperMassive Blaze, Gen.G - News Almost Missed April 15"", ""time"": ""2022/04/15"", ""url"": ""https://www.vlr.gg/88682/xset-supermassive-blaze-gen-g-news-almost-missed-april-15""}, {""title"": ""Acend, LDN UTD, Renegades - News Almost Missed Sept 3 recap"", ""time"": ""2021/09/03"", ""url"": ""https://www.vlr.gg/35508/acend-ldn-utd-renegades-news-almost-missed-sept-3-recap""}]",TURKEY,"[{""team_name"": ""Nomads"", ""period"": """"}, {""team_name"": ""BBL Queens"", ""period"": ""left in April 2022""}, {""team_name"": ""XuWuX"", ""period"": """"}]",,,0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",234.4,1.22,0.63,0.29,0.81,158.4,"{""killjoy"": 739, ""cypher"": 178, ""viper"": 89, ""skye"": 38, ""breach"": 36, ""kayo"": 22, ""chamber"": 21}"
107786755628860163,Zest2,vct-international,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
108058716084404104,Kenz2,vct-international,,,,,EMEA,"[""EMEA""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
107723773994999581,Kpzet,vct-international,"[{""date"": ""2024/07/069:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Playoffs \u22c5GF"", ""url"": ""https://www.vlr.gg/363294/bar-a-esports-vs-ucam-esports-club-challengers-league-2024-spain-rising-split-2-playoffs-gf""}, {""date"": ""2024/07/029:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Playoffs \u22c5SF"", ""url"": ""https://www.vlr.gg/363293/bar-a-esports-vs-kpi-gaming-challengers-league-2024-spain-rising-split-2-playoffs-sf""}, {""date"": ""2024/06/1712:00 pm"", ""title"": ""VCL 24 ES Rising: Split 2Regular Season \u22c5R14"", ""url"": ""https://www.vlr.gg/346111/bar-a-esports-vs-ucam-esports-club-challengers-league-2024-spain-rising-split-2-regular-season-r""}, {""date"": ""2024/06/1612:00 pm"", ""title"": ""VCL 24 ES Rising: Split 2Regular Season \u22c5R13"", ""url"": ""https://www.vlr.gg/346106/ramboot-club-vs-bar-a-esports-challengers-league-2024-spain-rising-split-2-regular-season-r13""}, {""date"": ""2024/06/1111:00 am"", ""title"": ""VCL 24 ES Rising: Split 2Regular Season \u22c5R12"", ""url"": ""https://www.vlr.gg/346102/bar-a-esports-vs-falke-esports-challengers-league-2024-spain-rising-split-2-regular-season-r12""}]","[{""title"": ""Version1, NRG Esports, FNATIC - News Almost Missed Dec. 3"", ""time"": ""2022/12/03"", ""url"": ""https://www.vlr.gg/159591/version1-nrg-esports-fnatic-news-almost-missed-dec-3""}, {""title"": ""Roster Tracker: VCT EMEA"", ""time"": ""2022/10/22"", ""url"": ""https://www.vlr.gg/145463/roster-tracker-vct-emea""}, {""title"": ""FURIA, KOVA, Stars Horizon - News Almost Missed July 8"", ""time"": ""2022/07/09"", ""url"": ""https://www.vlr.gg/113440/furia-kova-stars-horizon-news-almost-missed-july-8""}]",DENMARK,"[{""team_name"": ""FOKUS"", ""period"": ""November 2022 \u2013 July 2023""}, {""team_name"": ""VAMONOS"", ""period"": ""left in November 2022""}, {""team_name"": ""Movistar Riders"", ""period"": ""Inactive from July 2022""}, {""team_name"": ""BestTeamDK"", ""period"": """"}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",247.5,1.32,0.6699999999999999,0.17,0.83,159.1,"{""omen"": 1414, ""viper"": 830, ""astra"": 789, ""chamber"": 226, ""breach"": 210, ""killjoy"": 106, ""kayo"": 92, ""clove"": 81, ""sage"": 80, ""brimstone"": 67, ""fade"": 62, ""harbor"": 39}"
106525470504910842,FNS,vct-international,"[{""date"": ""2022/02/033:00 pm"", ""title"": ""VCT NA S1: Challengers Open Qualifier #2 \u22c5Ro128"", ""url"": ""https://www.vlr.gg/68597/gunsforhire-vs-runaway-champions-tour-north-america-stage-1-challengers-ro128""}]",,UNITED STATES,"[{""team_name"": ""Runaway"", ""period"": """"}]",INTL,"[""INTL""]",0.0,1,"[""Initiator""]",144.0,0.53,0.475,0.05,0.62,101.6,"{""sova"": 39}"
106234579726980948,0bi,vct-international,,"[{""title"": ""M80, TSM, Rex Regum Qeon - News Almost Missed Dec. 10"", ""time"": ""2022/12/10"", ""url"": ""https://www.vlr.gg/160755/m80-tsm-rex-regum-qeon-news-almost-missed-dec-10""}]",THAILAND,"[{""team_name"": ""FULL SENSE SAPPHIRE"", ""period"": ""April 2023 \u2013 January 2024""}, {""team_name"": ""Sapphire"", ""period"": ""left in April 2023""}, {""team_name"": ""X10 Esports"", ""period"": ""Inactive from February 2022""}]",,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
106234550238830635,Sliggy,vct-international,,"[{""title"": ""Liquid head coach Sliggy leaves team"", ""time"": ""2022/05/13"", ""url"": ""https://www.vlr.gg/100413/liquid-head-coach-sliggy-leaves-team""}]",UNITED KINGDOM,"[{""team_name"": ""Team Liquid"", ""period"": ""August 2020 \u2013 August 2022""}, {""team_name"": ""fish123"", ""period"": ""April 2020 \u2013 August 2020""}]",,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
106651709517389833,Cauzed,vct-international,,,UNITED KINGDOM,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
107760828810780557,SeveN89,vct-international,"[{""date"": ""2022/05/2710:00 pm"", ""title"": ""VCT TH S2: ChallengersPlayoffs \u22c5LBR1"", ""url"": ""https://www.vlr.gg/103013/made-in-thailand-vs-x10-crit-champions-tour-thailand-stage-2-challengers-lbr1""}, {""date"": ""2022/05/263:00 am"", ""title"": ""VCT TH S2: ChallengersPlayoffs \u22c5UR1"", ""url"": ""https://www.vlr.gg/102842/x10-crit-vs-fw-esports-champions-tour-thailand-stage-2-challengers-ur1""}, {""date"": ""2022/05/2110:00 pm"", ""title"": ""VCT TH S2: ChallengersGroup Stage \u22c5Week 2"", ""url"": ""https://www.vlr.gg/99787/x10-crit-vs-team-nkt-champions-tour-thailand-stage-2-challengers-week-2""}, {""date"": ""2022/05/213:20 am"", ""title"": ""VCT TH S2: ChallengersGroup Stage \u22c5Week 2"", ""url"": ""https://www.vlr.gg/99785/x10-crit-vs-fw-esports-champions-tour-thailand-stage-2-challengers-week-2""}, {""date"": ""2022/05/204:55 am"", ""title"": ""VCT TH S2: ChallengersGroup Stage \u22c5Week 2"", ""url"": ""https://www.vlr.gg/99781/x10-crit-vs-made-in-thailand-champions-tour-thailand-stage-2-challengers-week-2""}]",,THAILAND,"[{""team_name"": ""X10 Esports"", ""period"": ""January 2022 \u2013 June 2023""}]",,,0.0,1,"[""Controller""]",212.2,1.12,0.595,0.08,0.78,131.6,"{""astra"": 281, ""viper"": 263, ""omen"": 115, ""brimstone"": 54}"
108231578640297594,MethodZSicK,vct-international,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
